commodity,price,timestamp,source
GOLD,2124.97,2025-05-10T16:20:48.187547,Historical Data
GOLD,2109.71,2025-05-10T17:20:48.187547,Historical Data
GOLD,2168.28,2025-05-10T18:20:48.187547,Historical Data
GOLD,2151.58,2025-05-10T19:20:48.187547,Historical Data
GOLD,2162.1,2025-05-10T20:20:48.187547,Historical Data
GOLD,2146.66,2025-05-10T21:20:48.187547,Historical Data
GOLD,2101.1,2025-05-10T22:20:48.187547,Historical Data
GOLD,2086.9,2025-05-10T23:20:48.187547,Historical Data
GOLD,2055.35,2025-05-11T00:20:48.187547,Historical Data
GOLD,2110.1,2025-05-11T01:20:48.187547,Historical Data
GOLD,2136.91,2025-05-11T02:20:48.187547,Historical Data
GOLD,2129.6,2025-05-11T03:20:48.187547,Historical Data
GOLD,2154.68,2025-05-11T04:20:48.187547,Historical Data
GOLD,2152.88,2025-05-11T05:20:48.187547,Historical Data
GOLD,2138.68,2025-05-11T06:20:48.187547,Historical Data
GOLD,2079.12,2025-05-11T07:20:48.187547,Historical Data
GOLD,2105.32,2025-05-11T08:20:48.187547,Historical Data
GOLD,2077.5,2025-05-11T09:20:48.187547,Historical Data
GOLD,2078.94,2025-05-11T10:20:48.187547,Historical Data
GOLD,2056.92,2025-05-11T11:20:48.187547,Historical Data
GOLD,2030.06,2025-05-11T12:20:48.187547,Historical Data
GOLD,2054.5,2025-05-11T13:20:48.187547,Historical Data
GOLD,2059.56,2025-05-11T14:20:48.187547,Historical Data
GOLD,2106.41,2025-05-11T15:20:48.187547,Historical Data
GOLD,2112.83,2025-05-11T16:20:48.187547,Historical Data
GOLD,2054.68,2025-05-11T17:20:48.187547,Historical Data
GOLD,2070.05,2025-05-11T18:20:48.187547,Historical Data
GOLD,2083.04,2025-05-11T19:20:48.187547,Historical Data
GOLD,2098.9,2025-05-11T20:20:48.187547,Historical Data
GOLD,2092.07,2025-05-11T21:20:48.187547,Historical Data
GOLD,2070.13,2025-05-11T22:20:48.187547,Historical Data
GOLD,2110.38,2025-05-11T23:20:48.187547,Historical Data
GOLD,2085.71,2025-05-12T00:20:48.187547,Historical Data
GOLD,2084.66,2025-05-12T01:20:48.187547,Historical Data
GOLD,2084.92,2025-05-12T02:20:48.187547,Historical Data
GOLD,2115.78,2025-05-12T03:20:48.187547,Historical Data
GOLD,2135.91,2025-05-12T04:20:48.187547,Historical Data
GOLD,2134.96,2025-05-12T05:20:48.187547,Historical Data
GOLD,2112.75,2025-05-12T06:20:48.187547,Historical Data
GOLD,2045.04,2025-05-12T07:20:48.187547,Historical Data
GOLD,2063.48,2025-05-12T08:20:48.187547,Historical Data
GOLD,2030.45,2025-05-12T09:20:48.187547,Historical Data
GOLD,2058.03,2025-05-12T10:20:48.187547,Historical Data
GOLD,2106.07,2025-05-12T11:20:48.187547,Historical Data
GOLD,2125.34,2025-05-12T12:20:48.187547,Historical Data
GOLD,2165.75,2025-05-12T13:20:48.187547,Historical Data
GOLD,2186.71,2025-05-12T14:20:48.187547,Historical Data
GOLD,2249.47,2025-05-12T15:20:48.187547,Historical Data
GOLD,2280.85,2025-05-12T16:20:48.187547,Historical Data
GOLD,2228.17,2025-05-12T17:20:48.187547,Historical Data
GOLD,2235.7,2025-05-12T18:20:48.187547,Historical Data
GOLD,2206.77,2025-05-12T19:20:48.187547,Historical Data
GOLD,2259.82,2025-05-12T20:20:48.187547,Historical Data
GOLD,2260.25,2025-05-12T21:20:48.187547,Historical Data
GOLD,2251.77,2025-05-12T22:20:48.187547,Historical Data
GOLD,2284.31,2025-05-12T23:20:48.187547,Historical Data
GOLD,2269.36,2025-05-13T00:20:48.187547,Historical Data
GOLD,2270.17,2025-05-13T01:20:48.187547,Historical Data
GOLD,2267.02,2025-05-13T02:20:48.187547,Historical Data
GOLD,2250.8,2025-05-13T03:20:48.187547,Historical Data
GOLD,2269.36,2025-05-13T04:20:48.187547,Historical Data
GOLD,2327.24,2025-05-13T05:20:48.187547,Historical Data
GOLD,2309.96,2025-05-13T06:20:48.187547,Historical Data
GOLD,2370.95,2025-05-13T07:20:48.187547,Historical Data
GOLD,2389.15,2025-05-13T08:20:48.187547,Historical Data
GOLD,2415.63,2025-05-13T09:20:48.187547,Historical Data
GOLD,2424.27,2025-05-13T10:20:48.187547,Historical Data
GOLD,2421.15,2025-05-13T11:20:48.187547,Historical Data
GOLD,2375.54,2025-05-13T12:20:48.187547,Historical Data
GOLD,2346.71,2025-05-13T13:20:48.187547,Historical Data
GOLD,2396.03,2025-05-13T14:20:48.187547,Historical Data
GOLD,2325.03,2025-05-13T15:20:48.187547,Historical Data
GOLD,2302.95,2025-05-13T16:20:48.187547,Historical Data
GOLD,2318.26,2025-05-13T17:20:48.187547,Historical Data
GOLD,2341.21,2025-05-13T18:20:48.187547,Historical Data
GOLD,2317.22,2025-05-13T19:20:48.187547,Historical Data
GOLD,2260.17,2025-05-13T20:20:48.187547,Historical Data
GOLD,2261.1,2025-05-13T21:20:48.187547,Historical Data
GOLD,2219.81,2025-05-13T22:20:48.187547,Historical Data
GOLD,2297.5,2025-05-13T23:20:48.187547,Historical Data
GOLD,2263.36,2025-05-14T00:20:48.187547,Historical Data
GOLD,2251.1,2025-05-14T01:20:48.187547,Historical Data
GOLD,2257.12,2025-05-14T02:20:48.187547,Historical Data
GOLD,2229.83,2025-05-14T03:20:48.187547,Historical Data
GOLD,2194.94,2025-05-14T04:20:48.187547,Historical Data
GOLD,2219.61,2025-05-14T05:20:48.187547,Historical Data
GOLD,2221.35,2025-05-14T06:20:48.187547,Historical Data
GOLD,2229.55,2025-05-14T07:20:48.187547,Historical Data
GOLD,2216.08,2025-05-14T08:20:48.187547,Historical Data
GOLD,2238.47,2025-05-14T09:20:48.187547,Historical Data
GOLD,2222.95,2025-05-14T10:20:48.187547,Historical Data
GOLD,2198.62,2025-05-14T11:20:48.187547,Historical Data
GOLD,2194.75,2025-05-14T12:20:48.187547,Historical Data
GOLD,2148.83,2025-05-14T13:20:48.187547,Historical Data
GOLD,2175.15,2025-05-14T14:20:48.187547,Historical Data
GOLD,2132.23,2025-05-14T15:20:48.187547,Historical Data
GOLD,2134.79,2025-05-14T16:20:48.187547,Historical Data
GOLD,2126.62,2025-05-14T17:20:48.187547,Historical Data
GOLD,2076.73,2025-05-14T18:20:48.187547,Historical Data
GOLD,2099.02,2025-05-14T19:20:48.187547,Historical Data
GOLD,2069.61,2025-05-14T20:20:48.187547,Historical Data
GOLD,2133.91,2025-05-14T21:20:48.187547,Historical Data
GOLD,2126.07,2025-05-14T22:20:48.187547,Historical Data
GOLD,2155.67,2025-05-14T23:20:48.187547,Historical Data
GOLD,2178.37,2025-05-15T00:20:48.187547,Historical Data
GOLD,2187.61,2025-05-15T01:20:48.187547,Historical Data
GOLD,2213.8,2025-05-15T02:20:48.187547,Historical Data
GOLD,2200.44,2025-05-15T03:20:48.187547,Historical Data
GOLD,2193.19,2025-05-15T04:20:48.187547,Historical Data
GOLD,2242.69,2025-05-15T05:20:48.187547,Historical Data
GOLD,2240.04,2025-05-15T06:20:48.187547,Historical Data
GOLD,2262.4,2025-05-15T07:20:48.187547,Historical Data
GOLD,2306.77,2025-05-15T08:20:48.187547,Historical Data
GOLD,2328.81,2025-05-15T09:20:48.187547,Historical Data
GOLD,2376.66,2025-05-15T10:20:48.187547,Historical Data
GOLD,2356.82,2025-05-15T11:20:48.187547,Historical Data
GOLD,2388.54,2025-05-15T12:20:48.187547,Historical Data
GOLD,2431.7,2025-05-15T13:20:48.187547,Historical Data
GOLD,2395.56,2025-05-15T14:20:48.187547,Historical Data
GOLD,2407.36,2025-05-15T15:20:48.187547,Historical Data
GOLD,2471.39,2025-05-15T16:20:48.187547,Historical Data
GOLD,2510.72,2025-05-15T17:20:48.187547,Historical Data
GOLD,2526.93,2025-05-15T18:20:48.187547,Historical Data
GOLD,2523.15,2025-05-15T19:20:48.187547,Historical Data
GOLD,2469.9,2025-05-15T20:20:48.187547,Historical Data
GOLD,2450.44,2025-05-15T21:20:48.187547,Historical Data
GOLD,2420.19,2025-05-15T22:20:48.187547,Historical Data
GOLD,2409.01,2025-05-15T23:20:48.187547,Historical Data
GOLD,2337.53,2025-05-16T00:20:48.187547,Historical Data
GOLD,2300.16,2025-05-16T01:20:48.187547,Historical Data
GOLD,2314.34,2025-05-16T02:20:48.187547,Historical Data
GOLD,2306.43,2025-05-16T03:20:48.187547,Historical Data
GOLD,2298.72,2025-05-16T04:20:48.187547,Historical Data
GOLD,2303.6,2025-05-16T05:20:48.187547,Historical Data
GOLD,2324.49,2025-05-16T06:20:48.187547,Historical Data
GOLD,2332.86,2025-05-16T07:20:48.187547,Historical Data
GOLD,2296.05,2025-05-16T08:20:48.187547,Historical Data
GOLD,2327.58,2025-05-16T09:20:48.187547,Historical Data
GOLD,2350.33,2025-05-16T10:20:48.187547,Historical Data
GOLD,2301.33,2025-05-16T11:20:48.187547,Historical Data
GOLD,2292.43,2025-05-16T12:20:48.187547,Historical Data
GOLD,2318.14,2025-05-16T13:20:48.187547,Historical Data
GOLD,2276.79,2025-05-16T14:20:48.187547,Historical Data
GOLD,2236.52,2025-05-16T15:20:48.187547,Historical Data
GOLD,2262.27,2025-05-16T16:20:48.187547,Historical Data
GOLD,2290.55,2025-05-16T17:20:48.187547,Historical Data
GOLD,2325.61,2025-05-16T18:20:48.187547,Historical Data
GOLD,2277.1,2025-05-16T19:20:48.187547,Historical Data
GOLD,2263.97,2025-05-16T20:20:48.187547,Historical Data
GOLD,2220.84,2025-05-16T21:20:48.187547,Historical Data
GOLD,2228.81,2025-05-16T22:20:48.187547,Historical Data
GOLD,2204.07,2025-05-16T23:20:48.187547,Historical Data
GOLD,2169.08,2025-05-17T00:20:48.187547,Historical Data
GOLD,2133.98,2025-05-17T01:20:48.187547,Historical Data
GOLD,2094.7,2025-05-17T02:20:48.187547,Historical Data
GOLD,2093.18,2025-05-17T03:20:48.187547,Historical Data
GOLD,2136.98,2025-05-17T04:20:48.187547,Historical Data
GOLD,2141.35,2025-05-17T05:20:48.187547,Historical Data
GOLD,2117.01,2025-05-17T06:20:48.187547,Historical Data
GOLD,2070.36,2025-05-17T07:20:48.187547,Historical Data
GOLD,2038.12,2025-05-17T08:20:48.187547,Historical Data
GOLD,2092.96,2025-05-17T09:20:48.187547,Historical Data
GOLD,2123.37,2025-05-17T10:20:48.187547,Historical Data
GOLD,2166.62,2025-05-17T11:20:48.187547,Historical Data
GOLD,2120.11,2025-05-17T12:20:48.187547,Historical Data
GOLD,2091.21,2025-05-17T13:20:48.187547,Historical Data
GOLD,2103.62,2025-05-17T14:20:48.187547,Historical Data
GOLD,2100.15,2025-05-17T15:20:48.187547,Historical Data
GOLD,2051.03,2025-05-17T16:20:48.187547,Historical Data
GOLD,2042.63,2025-05-17T17:20:48.187547,Historical Data
GOLD,2044.84,2025-05-17T18:20:48.187547,Historical Data
GOLD,2042.27,2025-05-17T19:20:48.187547,Historical Data
GOLD,1989.08,2025-05-17T20:20:48.187547,Historical Data
GOLD,1977.9,2025-05-17T21:20:48.187547,Historical Data
GOLD,1950.05,2025-05-17T22:20:48.187547,Historical Data
GOLD,1947.22,2025-05-17T23:20:48.187547,Historical Data
GOLD,1938.8,2025-05-18T00:20:48.187547,Historical Data
GOLD,1960.1,2025-05-18T01:20:48.187547,Historical Data
GOLD,1962.67,2025-05-18T02:20:48.187547,Historical Data
GOLD,1975.11,2025-05-18T03:20:48.187547,Historical Data
GOLD,2025.49,2025-05-18T04:20:48.187547,Historical Data
GOLD,2023.19,2025-05-18T05:20:48.187547,Historical Data
GOLD,2024.91,2025-05-18T06:20:48.187547,Historical Data
GOLD,2031.19,2025-05-18T07:20:48.187547,Historical Data
GOLD,2016.49,2025-05-18T08:20:48.187547,Historical Data
GOLD,2016.11,2025-05-18T09:20:48.187547,Historical Data
GOLD,1990.89,2025-05-18T10:20:48.187547,Historical Data
GOLD,1981.92,2025-05-18T11:20:48.187547,Historical Data
GOLD,1938.99,2025-05-18T12:20:48.187547,Historical Data
GOLD,1975.11,2025-05-18T13:20:48.187547,Historical Data
GOLD,1946.49,2025-05-18T14:20:48.187547,Historical Data
GOLD,1926.95,2025-05-18T15:20:48.187547,Historical Data
GOLD,1925.73,2025-05-18T16:20:48.187547,Historical Data
GOLD,1892.46,2025-05-18T17:20:48.187547,Historical Data
GOLD,1884.95,2025-05-18T18:20:48.187547,Historical Data
GOLD,1871.43,2025-05-18T19:20:48.187547,Historical Data
GOLD,1905.07,2025-05-18T20:20:48.187547,Historical Data
GOLD,1910.67,2025-05-18T21:20:48.187547,Historical Data
GOLD,1884.48,2025-05-18T22:20:48.187547,Historical Data
GOLD,1880.43,2025-05-18T23:20:48.187547,Historical Data
GOLD,1877.19,2025-05-19T00:20:48.187547,Historical Data
GOLD,1883.59,2025-05-19T01:20:48.187547,Historical Data
GOLD,1952.32,2025-05-19T02:20:48.187547,Historical Data
GOLD,1983.13,2025-05-19T03:20:48.187547,Historical Data
GOLD,2018.26,2025-05-19T04:20:48.187547,Historical Data
GOLD,2049.24,2025-05-19T05:20:48.187547,Historical Data
GOLD,2024.37,2025-05-19T06:20:48.187547,Historical Data
GOLD,2055.91,2025-05-19T07:20:48.187547,Historical Data
GOLD,2023.01,2025-05-19T08:20:48.187547,Historical Data
GOLD,1991.49,2025-05-19T09:20:48.187547,Historical Data
GOLD,1994.19,2025-05-19T10:20:48.187547,Historical Data
GOLD,2003.93,2025-05-19T11:20:48.187547,Historical Data
GOLD,1955.42,2025-05-19T12:20:48.187547,Historical Data
GOLD,1915.2,2025-05-19T13:20:48.187547,Historical Data
GOLD,1931.04,2025-05-19T14:20:48.187547,Historical Data
GOLD,1982.57,2025-05-19T15:20:48.187547,Historical Data
GOLD,1981.95,2025-05-19T16:20:48.187547,Historical Data
GOLD,1997.85,2025-05-19T17:20:48.187547,Historical Data
GOLD,2002.83,2025-05-19T18:20:48.187547,Historical Data
GOLD,2014.83,2025-05-19T19:20:48.187547,Historical Data
GOLD,1997.72,2025-05-19T20:20:48.187547,Historical Data
GOLD,2022.69,2025-05-19T21:20:48.187547,Historical Data
GOLD,2000.74,2025-05-19T22:20:48.187547,Historical Data
GOLD,1984.42,2025-05-19T23:20:48.187547,Historical Data
GOLD,2019.59,2025-05-20T00:20:48.187547,Historical Data
GOLD,1987.86,2025-05-20T01:20:48.187547,Historical Data
GOLD,2054.38,2025-05-20T02:20:48.187547,Historical Data
GOLD,2040.55,2025-05-20T03:20:48.187547,Historical Data
GOLD,2036.35,2025-05-20T04:20:48.187547,Historical Data
GOLD,2062.65,2025-05-20T05:20:48.187547,Historical Data
GOLD,2058.37,2025-05-20T06:20:48.187547,Historical Data
GOLD,2069.82,2025-05-20T07:20:48.187547,Historical Data
GOLD,2045.95,2025-05-20T08:20:48.187547,Historical Data
GOLD,2046.59,2025-05-20T09:20:48.187547,Historical Data
GOLD,2024.64,2025-05-20T10:20:48.187547,Historical Data
GOLD,2019.37,2025-05-20T11:20:48.187547,Historical Data
GOLD,2053.91,2025-05-20T12:20:48.187547,Historical Data
GOLD,2039.26,2025-05-20T13:20:48.187547,Historical Data
GOLD,2003.14,2025-05-20T14:20:48.187547,Historical Data
GOLD,2032.72,2025-05-20T15:20:48.187547,Historical Data
GOLD,2009.41,2025-05-20T16:20:48.187547,Historical Data
GOLD,1988.19,2025-05-20T17:20:48.187547,Historical Data
GOLD,2009.78,2025-05-20T18:20:48.187547,Historical Data
GOLD,1973.83,2025-05-20T19:20:48.187547,Historical Data
GOLD,2016.6,2025-05-20T20:20:48.187547,Historical Data
GOLD,1963.12,2025-05-20T21:20:48.187547,Historical Data
GOLD,1950.48,2025-05-20T22:20:48.187547,Historical Data
GOLD,1975.49,2025-05-20T23:20:48.187547,Historical Data
GOLD,2045.79,2025-05-21T00:20:48.187547,Historical Data
GOLD,2054.72,2025-05-21T01:20:48.187547,Historical Data
GOLD,2105.57,2025-05-21T02:20:48.187547,Historical Data
GOLD,2102.34,2025-05-21T03:20:48.187547,Historical Data
GOLD,2125.09,2025-05-21T04:20:48.187547,Historical Data
GOLD,2090.64,2025-05-21T05:20:48.187547,Historical Data
GOLD,2094.4,2025-05-21T06:20:48.187547,Historical Data
GOLD,2105.78,2025-05-21T07:20:48.187547,Historical Data
GOLD,2142.86,2025-05-21T08:20:48.187547,Historical Data
GOLD,2172.52,2025-05-21T09:20:48.187547,Historical Data
GOLD,2178.36,2025-05-21T10:20:48.187547,Historical Data
GOLD,2161.33,2025-05-21T11:20:48.187547,Historical Data
GOLD,2144.25,2025-05-21T12:20:48.187547,Historical Data
GOLD,2112.39,2025-05-21T13:20:48.187547,Historical Data
GOLD,2100.59,2025-05-21T14:20:48.187547,Historical Data
GOLD,2091.82,2025-05-21T15:20:48.187547,Historical Data
GOLD,2080.15,2025-05-21T16:20:48.187547,Historical Data
GOLD,2125.28,2025-05-21T17:20:48.187547,Historical Data
GOLD,2128.19,2025-05-21T18:20:48.187547,Historical Data
GOLD,2129.27,2025-05-21T19:20:48.187547,Historical Data
GOLD,2117.6,2025-05-21T20:20:48.187547,Historical Data
GOLD,2064.04,2025-05-21T21:20:48.187547,Historical Data
GOLD,2085.83,2025-05-21T22:20:48.187547,Historical Data
GOLD,2072.88,2025-05-21T23:20:48.187547,Historical Data
GOLD,2081.74,2025-05-22T00:20:48.187547,Historical Data
GOLD,2130.44,2025-05-22T01:20:48.187547,Historical Data
GOLD,2183.07,2025-05-22T02:20:48.187547,Historical Data
GOLD,2216.73,2025-05-22T03:20:48.187547,Historical Data
GOLD,2200.08,2025-05-22T04:20:48.187547,Historical Data
GOLD,2141.14,2025-05-22T05:20:48.187547,Historical Data
GOLD,2219.66,2025-05-22T06:20:48.187547,Historical Data
GOLD,2198.54,2025-05-22T07:20:48.187547,Historical Data
GOLD,2227.63,2025-05-22T08:20:48.187547,Historical Data
GOLD,2194.96,2025-05-22T09:20:48.187547,Historical Data
GOLD,2120.27,2025-05-22T10:20:48.187547,Historical Data
GOLD,2122.74,2025-05-22T11:20:48.187547,Historical Data
GOLD,2103.48,2025-05-22T12:20:48.187547,Historical Data
GOLD,2088.43,2025-05-22T13:20:48.187547,Historical Data
GOLD,2080.01,2025-05-22T14:20:48.187547,Historical Data
GOLD,2122.07,2025-05-22T15:20:48.187547,Historical Data
GOLD,2155.14,2025-05-22T16:20:48.187547,Historical Data
GOLD,2109.18,2025-05-22T17:20:48.187547,Historical Data
GOLD,2102.31,2025-05-22T18:20:48.187547,Historical Data
GOLD,2070.39,2025-05-22T19:20:48.187547,Historical Data
GOLD,2013.58,2025-05-22T20:20:48.187547,Historical Data
GOLD,1991.67,2025-05-22T21:20:48.187547,Historical Data
GOLD,2022.09,2025-05-22T22:20:48.187547,Historical Data
GOLD,2050.31,2025-05-22T23:20:48.187547,Historical Data
GOLD,2061.85,2025-05-23T00:20:48.187547,Historical Data
GOLD,2013.45,2025-05-23T01:20:48.187547,Historical Data
GOLD,2020.15,2025-05-23T02:20:48.187547,Historical Data
GOLD,2068.73,2025-05-23T03:20:48.187547,Historical Data
GOLD,2034.96,2025-05-23T04:20:48.187547,Historical Data
GOLD,1957.17,2025-05-23T05:20:48.187547,Historical Data
GOLD,1956.48,2025-05-23T06:20:48.187547,Historical Data
GOLD,1957.9,2025-05-23T07:20:48.187547,Historical Data
GOLD,1910.76,2025-05-23T08:20:48.187547,Historical Data
GOLD,1923.03,2025-05-23T09:20:48.187547,Historical Data
GOLD,1940.69,2025-05-23T10:20:48.187547,Historical Data
GOLD,1920.54,2025-05-23T11:20:48.187547,Historical Data
GOLD,1956.57,2025-05-23T12:20:48.187547,Historical Data
GOLD,1963.48,2025-05-23T13:20:48.187547,Historical Data
GOLD,1953.17,2025-05-23T14:20:48.187547,Historical Data
GOLD,1916.03,2025-05-23T15:20:48.187547,Historical Data
GOLD,1944.4,2025-05-23T16:20:48.187547,Historical Data
GOLD,1936.21,2025-05-23T17:20:48.187547,Historical Data
GOLD,1927.68,2025-05-23T18:20:48.187547,Historical Data
GOLD,1911.13,2025-05-23T19:20:48.187547,Historical Data
GOLD,1905.17,2025-05-23T20:20:48.187547,Historical Data
GOLD,1882.67,2025-05-23T21:20:48.187547,Historical Data
GOLD,1869.0,2025-05-23T22:20:48.187547,Historical Data
GOLD,1835.59,2025-05-23T23:20:48.187547,Historical Data
GOLD,1839.24,2025-05-24T00:20:48.187547,Historical Data
GOLD,1787.03,2025-05-24T01:20:48.187547,Historical Data
GOLD,1809.54,2025-05-24T02:20:48.187547,Historical Data
GOLD,1833.53,2025-05-24T03:20:48.187547,Historical Data
GOLD,1804.68,2025-05-24T04:20:48.187547,Historical Data
GOLD,1791.59,2025-05-24T05:20:48.187547,Historical Data
GOLD,1810.7,2025-05-24T06:20:48.187547,Historical Data
GOLD,1800.36,2025-05-24T07:20:48.187547,Historical Data
GOLD,1767.53,2025-05-24T08:20:48.187547,Historical Data
GOLD,1742.73,2025-05-24T09:20:48.187547,Historical Data
GOLD,1735.61,2025-05-24T10:20:48.187547,Historical Data
GOLD,1725.25,2025-05-24T11:20:48.187547,Historical Data
GOLD,1758.76,2025-05-24T12:20:48.187547,Historical Data
GOLD,1789.24,2025-05-24T13:20:48.187547,Historical Data
GOLD,1830.59,2025-05-24T14:20:48.187547,Historical Data
GOLD,1799.74,2025-05-24T15:20:48.187547,Historical Data
GOLD,1797.59,2025-05-24T16:20:48.187547,Historical Data
GOLD,1789.59,2025-05-24T17:20:48.187547,Historical Data
GOLD,1778.82,2025-05-24T18:20:48.187547,Historical Data
GOLD,1775.65,2025-05-24T19:20:48.187547,Historical Data
GOLD,1745.06,2025-05-24T20:20:48.187547,Historical Data
GOLD,1758.11,2025-05-24T21:20:48.187547,Historical Data
GOLD,1794.81,2025-05-24T22:20:48.187547,Historical Data
GOLD,1783.11,2025-05-24T23:20:48.187547,Historical Data
GOLD,1775.41,2025-05-25T00:20:48.187547,Historical Data
GOLD,1769.16,2025-05-25T01:20:48.187547,Historical Data
GOLD,1789.61,2025-05-25T02:20:48.187547,Historical Data
GOLD,1787.11,2025-05-25T03:20:48.187547,Historical Data
GOLD,1760.2,2025-05-25T04:20:48.187547,Historical Data
GOLD,1717.74,2025-05-25T05:20:48.187547,Historical Data
GOLD,1740.46,2025-05-25T06:20:48.187547,Historical Data
GOLD,1757.78,2025-05-25T07:20:48.187547,Historical Data
GOLD,1719.63,2025-05-25T08:20:48.187547,Historical Data
GOLD,1734.47,2025-05-25T09:20:48.187547,Historical Data
GOLD,1692.51,2025-05-25T10:20:48.187547,Historical Data
GOLD,1695.26,2025-05-25T11:20:48.187547,Historical Data
GOLD,1659.59,2025-05-25T12:20:48.187547,Historical Data
GOLD,1662.95,2025-05-25T13:20:48.187547,Historical Data
GOLD,1711.16,2025-05-25T14:20:48.187547,Historical Data
GOLD,1702.52,2025-05-25T15:20:48.187547,Historical Data
GOLD,1727.69,2025-05-25T16:20:48.187547,Historical Data
GOLD,1732.39,2025-05-25T17:20:48.187547,Historical Data
GOLD,1782.21,2025-05-25T18:20:48.187547,Historical Data
GOLD,1827.96,2025-05-25T19:20:48.187547,Historical Data
GOLD,1782.42,2025-05-25T20:20:48.187547,Historical Data
GOLD,1803.14,2025-05-25T21:20:48.187547,Historical Data
GOLD,1801.95,2025-05-25T22:20:48.187547,Historical Data
GOLD,1805.17,2025-05-25T23:20:48.187547,Historical Data
GOLD,1808.33,2025-05-26T00:20:48.187547,Historical Data
GOLD,1815.35,2025-05-26T01:20:48.187547,Historical Data
GOLD,1841.76,2025-05-26T02:20:48.187547,Historical Data
GOLD,1821.77,2025-05-26T03:20:48.187547,Historical Data
GOLD,1797.09,2025-05-26T04:20:48.187547,Historical Data
GOLD,1764.74,2025-05-26T05:20:48.187547,Historical Data
GOLD,1749.68,2025-05-26T06:20:48.187547,Historical Data
GOLD,1738.94,2025-05-26T07:20:48.187547,Historical Data
GOLD,1726.65,2025-05-26T08:20:48.187547,Historical Data
GOLD,1769.41,2025-05-26T09:20:48.187547,Historical Data
GOLD,1772.91,2025-05-26T10:20:48.187547,Historical Data
GOLD,1808.7,2025-05-26T11:20:48.187547,Historical Data
GOLD,1837.63,2025-05-26T12:20:48.187547,Historical Data
GOLD,1821.81,2025-05-26T13:20:48.187547,Historical Data
GOLD,1887.1,2025-05-26T14:20:48.187547,Historical Data
GOLD,1867.93,2025-05-26T15:20:48.187547,Historical Data
GOLD,1799.95,2025-05-26T16:20:48.187547,Historical Data
GOLD,1755.82,2025-05-26T17:20:48.187547,Historical Data
GOLD,1704.45,2025-05-26T18:20:48.187547,Historical Data
GOLD,1714.8,2025-05-26T19:20:48.187547,Historical Data
GOLD,1715.97,2025-05-26T20:20:48.187547,Historical Data
GOLD,1705.58,2025-05-26T21:20:48.187547,Historical Data
GOLD,1690.06,2025-05-26T22:20:48.187547,Historical Data
GOLD,1713.73,2025-05-26T23:20:48.187547,Historical Data
GOLD,1699.97,2025-05-27T00:20:48.187547,Historical Data
GOLD,1674.91,2025-05-27T01:20:48.187547,Historical Data
GOLD,1673.23,2025-05-27T02:20:48.187547,Historical Data
